"1";"aaboffill";"https://github.com/django/django/pull/8209"
"2";"aaboffill";"https://github.com/django/django/pull/8206"
"3";"aaboffill";"https://github.com/django/django/pull/7726"
"1";"aaronelliotross";"https://github.com/django/django/pull/6774"
"1";"aaugustin";"https://github.com/django/django/pull/7877"
"2";"aaugustin";"https://github.com/django/django/pull/6173"
"3";"aaugustin";"https://github.com/django/django/pull/5730"
"4";"aaugustin";"https://github.com/django/django/pull/5402"
"5";"aaugustin";"https://github.com/django/django/pull/5330"
"6";"aaugustin";"https://github.com/django/django/pull/5318"
"7";"aaugustin";"https://github.com/django/django/pull/5282"
"8";"aaugustin";"https://github.com/django/django/pull/5261"
"9";"aaugustin";"https://github.com/django/django/pull/5237"
"10";"aaugustin";"https://github.com/django/django/pull/5236"
"11";"aaugustin";"https://github.com/django/django/pull/5177"
"12";"aaugustin";"https://github.com/django/django/pull/5174"
"13";"aaugustin";"https://github.com/django/django/pull/5106"
"14";"aaugustin";"https://github.com/django/django/pull/4761"
"15";"aaugustin";"https://github.com/django/django/pull/4607"
"16";"aaugustin";"https://github.com/django/django/pull/4601"
"17";"aaugustin";"https://github.com/django/django/pull/4598"
"18";"aaugustin";"https://github.com/django/django/pull/4195"
"19";"aaugustin";"https://github.com/django/django/pull/4190"
"20";"aaugustin";"https://github.com/django/django/pull/4179"
"21";"aaugustin";"https://github.com/django/django/pull/4170"
"22";"aaugustin";"https://github.com/django/django/pull/4161"
"23";"aaugustin";"https://github.com/django/django/pull/4139"
"24";"aaugustin";"https://github.com/django/django/pull/4138"
"25";"aaugustin";"https://github.com/django/django/pull/4132"
"26";"aaugustin";"https://github.com/django/django/pull/4104"
"27";"aaugustin";"https://github.com/django/django/pull/4100"
"28";"aaugustin";"https://github.com/django/django/pull/4058"
"29";"aaugustin";"https://github.com/django/django/pull/3992"
"30";"aaugustin";"https://github.com/django/django/pull/3883"
"31";"aaugustin";"https://github.com/django/django/pull/3880"
"32";"aaugustin";"https://github.com/django/django/pull/3845"
"33";"aaugustin";"https://github.com/django/django/pull/3784"
"34";"aaugustin";"https://github.com/django/django/pull/3770"
"35";"aaugustin";"https://github.com/django/django/pull/3605"
"36";"aaugustin";"https://github.com/django/django/pull/3558"
"37";"aaugustin";"https://github.com/django/django/pull/3555"
"38";"aaugustin";"https://github.com/django/django/pull/3501"
"39";"aaugustin";"https://github.com/django/django/pull/3144"
"40";"aaugustin";"https://github.com/django/django/pull/2992"
"41";"aaugustin";"https://github.com/django/django/pull/2777"
"42";"aaugustin";"https://github.com/django/django/pull/2775"
"43";"aaugustin";"https://github.com/django/django/pull/2774"
"44";"aaugustin";"https://github.com/django/django/pull/2646"
"45";"aaugustin";"https://github.com/django/django/pull/2640"
"46";"aaugustin";"https://github.com/django/django/pull/2468"
"47";"aaugustin";"https://github.com/django/django/pull/2416"
"48";"aaugustin";"https://github.com/django/django/pull/2228"
"49";"aaugustin";"https://github.com/django/django/pull/2216"
"50";"aaugustin";"https://github.com/django/django/pull/2215"
"51";"aaugustin";"https://github.com/django/django/pull/2214"
"52";"aaugustin";"https://github.com/django/django/pull/2210"
"53";"aaugustin";"https://github.com/django/django/pull/2182"
"54";"aaugustin";"https://github.com/django/django/pull/2161"
"55";"aaugustin";"https://github.com/django/django/pull/2147"
"56";"aaugustin";"https://github.com/django/django/pull/2145"
"57";"aaugustin";"https://github.com/django/django/pull/2129"
"58";"aaugustin";"https://github.com/django/django/pull/2128"
"59";"aaugustin";"https://github.com/django/django/pull/2124"
"60";"aaugustin";"https://github.com/django/django/pull/2121"
"61";"aaugustin";"https://github.com/django/django/pull/2118"
"62";"aaugustin";"https://github.com/django/django/pull/2107"
"63";"aaugustin";"https://github.com/django/django/pull/2106"
