"1";"Aayush-Kasurde";"https://github.com/pallets/flask/pull/1530"
"1";"accraze";"https://github.com/pallets/flask/pull/1648"
"1";"adamchainz";"https://github.com/pallets/flask/pull/1827"
"1";"adamobeng";"https://github.com/pallets/flask/pull/844"
"1";"adityaathalye";"https://github.com/pallets/flask/pull/676"
"1";"ahlen";"https://github.com/pallets/flask/pull/938"
"1";"ahmedakef";"https://github.com/pallets/flask/pull/1951"
"1";"aisipos";"https://github.com/pallets/flask/pull/439"
"1";"ajschumacher";"https://github.com/pallets/flask/pull/1162"
"1";"AkaiKitsune";"https://github.com/pallets/flask/pull/550"
"1";"Akasurde";"https://github.com/pallets/flask/pull/1588"
"1";"akavlie";"https://github.com/pallets/flask/pull/228"
"1";"akshar-raaj";"https://github.com/pallets/flask/pull/723"
"1";"alekzvik";"https://github.com/pallets/flask/pull/509"
"2";"alekzvik";"https://github.com/pallets/flask/pull/506"
"3";"alekzvik";"https://github.com/pallets/flask/pull/505"
"4";"alekzvik";"https://github.com/pallets/flask/pull/498"
"5";"alekzvik";"https://github.com/pallets/flask/pull/496"
"6";"alekzvik";"https://github.com/pallets/flask/pull/492"
"7";"alekzvik";"https://github.com/pallets/flask/pull/476"
"8";"alekzvik";"https://github.com/pallets/flask/pull/470"
"9";"alekzvik";"https://github.com/pallets/flask/pull/465"
"1";"alexcouper";"https://github.com/pallets/flask/pull/683"
"1";"alexk307";"https://github.com/pallets/flask/pull/2073"
"2";"alexk307";"https://github.com/pallets/flask/pull/2071"
"1";"alexpearce";"https://github.com/pallets/flask/pull/972"
"1";"alexwlchan";"https://github.com/pallets/flask/pull/1418"
"1";"alexyer";"https://github.com/pallets/flask/pull/1920"
"1";"allevo";"https://github.com/pallets/flask/pull/946"
"1";"almet";"https://github.com/pallets/flask/pull/303"
"1";"ameya-pandilwar";"https://github.com/pallets/flask/pull/1918"
"1";"antsar";"https://github.com/pallets/flask/pull/1884"
"2";"antsar";"https://github.com/pallets/flask/pull/1881"
"3";"antsar";"https://github.com/pallets/flask/pull/1868"
"4";"antsar";"https://github.com/pallets/flask/pull/1862"
"1";"aphexcx";"https://github.com/pallets/flask/pull/931"
"1";"apiguy";"https://github.com/pallets/flask/pull/740"
"1";"aqueiros";"https://github.com/pallets/flask/pull/2004"
"1";"ArchRoller";"https://github.com/pallets/flask/pull/1913"
"1";"aromanovich";"https://github.com/pallets/flask/pull/919"
"1";"atupal";"https://github.com/pallets/flask/pull/1012"
"1";"augiwan";"https://github.com/pallets/flask/pull/1208"
"2";"augiwan";"https://github.com/pallets/flask/pull/770"
"1";"AustenDSouza";"https://github.com/pallets/flask/pull/1758"
